gene_id	gene_short_name	locus	MES095_R1	MES095_R2	MES105_R1	MES105_R2	MES115_R1	MES115_R2	MES125_R1	MES125_R2	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000052336	Cx3cr1	chr9:119901615-120069879	5.50396105277386	3.54705839307455	71.7066166647831	133.570544668242	253.648808487149	180.1117797997	459.323376244958	228.492746388949	166.988111462454	-4.46492804894034	0.686346575564304	90.7187609208634	1.53521953756779e-19	9.34381750084826e-18
ENSMUSG00000038677	Scube3	chr17:28142315-28174852	3093.22611165891	3318.86430312009	1101.91360471112	864.902338742877	931.431690182318	762.600940002987	1669.01042731132	1523.28497592633	1658.15429895699	1.70255778634378	0.22920343541569	90.6849065207991	1.56114254293318e-19	9.46233009080327e-18
ENSMUSG00000039145	Camk1d	chr2:5293456-5714515	17.4292100004505	13.0058807746067	240.118486996751	222.176747566978	98.9646170818713	126.461462412556	95.9294838883275	77.3182525659575	111.425517660937	-3.91121735363405	0.421111688217983	90.4844453154318	1.72385959355031e-19	1.04055853984346e-17
ENSMUSG00000019978	Epb41l2	chr10:25359797-25523519	2244.6987826896	2503.04087271294	4547.77835783161	4943.43263336525	7482.22403265207	6717.78616997606	7878.41210476086	7205.59953763939	5440.37156145347	-0.999357761942394	0.186182289801949	90.1168070659782	2.06760900364863e-19	1.24293806825894e-17
ENSMUSG00000045348	Nyap1	chr5:137729898-137741607	44.9490152643198	53.2058758961183	217.751285468286	271.108531257324	328.4959978768	301.463688175385	313.803226956732	362.357183667323	236.641850570286	-2.3164979835769	0.306044291156517	90.0472293734693	2.13999571340676e-19	1.28120233160206e-17
ENSMUSG00000052396	Mogat2	chr7:99219083-99238619	4039.90741273601	2408.45264889762	2229.48370529312	1076.49924118762	610.420411244484	503.291072631787	241.449633176553	256.188836860337	1420.71162025344	0.962714717040021	0.39591134126753	89.9152494196726	2.28433786922317e-19	1.36205966934006e-17
ENSMUSG00000022438	Parvb	chr15:84232042-84315688	2677.67705217448	2384.80559294379	936.133169853086	777.618616484422	803.35983278225	600.372599332335	659.311961300284	516.993688799238	1169.53406420874	1.5612608275853	0.26095907470498	89.7213806243903	2.51419995678317e-19	1.49304797433585e-17
ENSMUSG00000061353	Cxcl12	chr6:117168534-117181367	554.065412645902	332.241136151317	31.5772256872439	31.7395353667111	21.6225213792324	40.8764322949675	76.4184024195151	33.4661093195936	140.25084690806	3.80833767510163	0.521584691783637	89.6198036262203	2.64372519916009e-19	1.56363553311614e-17
ENSMUSG00000042195	Slc35f2	chr9:53771537-53818154	135.764372635088	130.058807746067	652.595997536375	585.858923643875	470.705657717136	510.955403687093	406.480863933591	460.447504086822	419.108441373256	-2.22074404993059	0.234885083565445	89.4479343176969	2.87825610156816e-19	1.69551246979124e-17
ENSMUSG00000038319	Kcnh2	chr5:24319588-24351604	456.82876738023	281.399965850581	101.968124615059	79.3488384167777	65.69919957536	65.1468139701044	40.6480863933591	41.5441357070817	141.572991488569	2.01817440337045	0.369567831988456	89.2413333981765	3.18787292548849e-19	1.8703888028426e-17
ENSMUSG00000053702	Nebl	chr2:17343908-17731043	159.614870530442	205.729386798324	14.4728951066535	6.61240320139814	38.2552301324881	35.7668782580965	12.1944259180077	18.4640603142585	61.3887687824586	4.02753936636854	0.532644331989272	88.6849372117858	4.19751593347839e-19	2.45295472957215e-17
ENSMUSG00000034616	Ssh3	chr19:4261667-4269172	7.33861473703181	3.54705839307455	32.2350845557282	23.8046515250333	80.6686374532901	63.8694254608867	178.038618402913	144.250471205145	66.7190702166378	-2.3422640191903	0.622678913104383	88.1890001175466	5.36404793903074e-19	3.12221647498821e-17
ENSMUSG00000028033	Kcnq5	chr1:21398402-21961942	138.516353161475	183.264683642185	7.23644755332674	3.96744192083889	7.48471893896506	6.38694254608867	16.2592345573436	34.6201130892347	49.7169919261823	4.76510960608918	0.662222615071433	88.1057995781953	5.58931976921522e-19	3.24047993576477e-17
ENSMUSG00000021943	Gdf10	chr14:33923586-33937983	29.3544589481272	30.7411727399795	34.2086611611809	21.1596902444741	554.700836921077	154.564009615346	1384.47382255781	580.463896129502	348.708318539687	0.0980960539695288	0.654402613633833	87.8843432972843	6.23610044267134e-19	3.60122524775997e-17
ENSMUSG00000009739	Pou6f1	chr15:100575317-100599984	40.362381053675	27.1941143469049	48.0236973993502	58.1891481723037	229.531380794928	114.964965829596	495.906653998981	385.437259060147	174.951200081986	-0.634077444831405	0.466025572615378	87.3022040715641	8.31594774431753e-19	4.78346358877057e-17
ENSMUSG00000055639	Dach1	chr14:97786852-98169543	1430.11254687907	1668.29979754273	1074.28353223478	1740.38452260799	4794.37829812595	3383.80216091777	8311.72070571407	7282.91779020534	3710.73741927846	0.140094637040731	0.311329878491612	86.9195736573193	1.00476907498004e-18	5.75701280929972e-17
ENSMUSG00000038151	Prdm1	chr10:44437176-44458748	452.242133169585	1055.84104833853	173.674741279842	171.922483236352	64.0359287000344	70.2563680069753	101.620215983398	107.322350576628	274.614408661417	2.12412885887445	0.415305731398604	86.8931900294106	1.017960522431e-18	5.8099007560381e-17
ENSMUSG00000027962	Vcam1	chr3:116109948-116129688	591.67581317319	332.241136151317	3194.56266535951	2855.23570236372	2968.93851245614	2856.24070661085	3585.16121989427	3080.03606117225	2433.01147714766	-2.70869229417248	0.303385841137091	86.7143402633003	1.11206514621793e-18	6.32239207935062e-17
ENSMUSG00000024176	Sox8	chr17:25565891-25570686	534.801548961193	390.176423238201	71.0487577962989	62.1565900931425	30.770511193523	28.1025472027901	195.923776415991	90.0122940320103	175.374056116644	2.79163101914905	0.43585633497937	86.5684827765756	1.19521320077046e-18	6.7688753779541e-17
ENSMUSG00000030849	Fgfr2	chr7:130162450-130266263	1153.99716739825	1673.0292087335	140.123938987145	149.440312351598	785.895488591331	398.545214875933	1555.19578540992	1569.44512671197	928.209030382456	3.28849630842406	0.367774931685851	86.3829190288744	1.31003980647397e-18	7.37428395414876e-17
ENSMUSG00000041540	Sox5	chr6:143828424-144209568	243.091613164179	292.041141029805	742.064803650233	736.621716635753	853.257959042017	776.652213604382	1306.42949668256	1892.5661822115	855.340640752553	-1.46822980008806	0.269301655467236	86.3796353575828	1.31216806110774e-18	7.37428395414876e-17
ENSMUSG00000039070	Cpa4	chr6:30568368-30592418	115.583182108251	95.770576613013	4.60501207938974	7.93488384167777	7.48471893896506	2.55477701843547	0.812961727867182	1.15400376964116	29.487514512155	4.13990596770536	0.731845237550375	86.1624983080139	1.46085086670479e-18	8.1785345468801e-17
ENSMUSG00000002265	Peg3	chr7:6703891-6730421	38950.6150436385	48297.9294329008	24426.9576456886	17038.8405693627	7188.65672315711	7642.6154506497	11418.0474678946	7098.27718706276	20257.7424400443	1.07311083536656	0.310460302610394	86.1305674220335	1.48409227883694e-18	8.27705914295826e-17
ENSMUSG00000021613	Hapln1	chr13:89539795-89611652	1284.25757898057	1205.99985364535	292.747196475491	370.294579278296	206.245588540371	418.983431023416	110.562794989937	135.018441048015	503.01368299768	1.91179268962558	0.365906481120289	86.1186106013877	1.49289005911753e-18	8.29458764664242e-17
ENSMUSG00000040569	Slc26a7	chr4:14502429-14621805	0.917326842128976	1.18235279769152	0	0	4.98981262597671	3.8321655276532	178.85158013078	57.7001884820579	30.934178300786	2.59524436796469	1.92851173477105	85.808539974474	1.74017599417927e-18	9.63203829532887e-17
ENSMUSG00000058145	Adamts17	chr7:66839734-67153171	163.284177898958	122.964690959918	1128.88581831897	855.64497426092	875.712115858912	601.649987841552	1060.10209313881	992.443241891395	725.085887521179	-2.79117132635686	0.307581042763439	85.7837338482327	1.76164496303743e-18	9.7142136533207e-17
ENSMUSG00000029123	Stk32b	chr5:37446824-37717171	11.9252489476767	14.1882335722982	39.4715321090549	46.286822409787	152.18928509229	80.4754760807172	602.404640349582	249.26481424249	149.525756600487	-1.7156145533932	0.599884302616134	85.7162476595139	1.82140188580731e-18	1.00061134310943e-16
ENSMUSG00000023800	Tiam2	chr17:3326572-3519397	88.9807036865107	138.335277329908	163.148999384094	165.310080034954	219.551755542975	218.433435076232	1099.12425607643	632.394065763354	340.659821611807	-0.536075878961383	0.373171008491525	85.6068806505455	1.92257612050933e-18	1.05225173640414e-16
ENSMUSG00000052062	Pard3b	chr1:61638823-62642284	27.5198052638693	33.1058783353625	105.915277825964	107.12093186265	119.755503023441	149.454455578475	261.773676373233	281.576919792442	135.77780600693	-1.82056298091916	0.354114799576746	85.5858870406033	1.94263045516397e-18	1.05927522365595e-16
ENSMUSG00000063568	Jazf1	chr6:52768796-53068631	13.7599026319346	17.7352919653728	121.703890669586	195.727134761385	129.735128275394	157.118786633781	357.70316026156	257.342840629978	156.353266978624	-3.33496261406473	0.458489023442536	85.0195114794891	2.57020627488486e-18	1.39628835703745e-16
ENSMUSG00000046449	Nexmif	chrX:104077433-104201185	40.362381053675	53.2058758961183	159.201846173188	167.955041315513	226.204839044277	254.200313334329	321.932844235404	417.749364610099	205.101563207825	-1.8135332848445	0.3275485741435	84.9981270285143	2.59751564131238e-18	1.40474882687304e-16
ENSMUSG00000051343	Rab11fip5	chr6:85334961-85374634	56.8742642119965	65.0294038730335	288.142184396101	234.079073329494	661.150172941914	388.326106802191	1016.20215983398	624.316039375866	416.764925595572	-2.10422097285238	0.396773247818432	84.9923571406946	2.60493373949732e-18	1.40474882687304e-16
ENSMUSG00000036158	Prickle1	chr15:93499113-93595891	645.798096858799	800.452844037158	1373.60931739511	1196.84497945306	1455.36201590987	1235.23468841355	3487.60581255021	2850.38931101366	1630.66213320393	-0.831647508885334	0.240326378602462	84.8634098575951	2.77635523006411e-18	1.49170617269525e-16
ENSMUSG00000043969	Emx2	chr19:59458371-59465357	264.190130533145	165.529391676813	15.1307539751377	6.61240320139814	19.9592505039068	22.9929931659192	14.6333111016093	4.61601507856463	64.2080311545617	4.23603280265581	0.622651660975601	84.6804548995383	3.03910169833577e-18	1.62691765369303e-16
ENSMUSG00000052217	Hbb-bh1	chr7:103841636-103843164	20588.4836447427	12362.6808526625	19844.9706266958	14292.0482795019	5506.2582327653	6759.93999078024	1026.77066229625	1912.1842462954	10286.6670669675	-0.0510300571385168	0.382184194665557	84.5426789533668	3.25324961555792e-18	1.73522419494558e-16
ENSMUSG00000052133	Sema5b	chr16:35541361-35664261	26.6024784217403	13.0058807746067	38.8136732405707	91.2511641792944	647.012370501646	353.836617053312	424.366021946669	812.418653827375	300.913357493152	-1.67758251099573	0.590813979098891	84.508552792285	3.30858367607241e-18	1.75834439712428e-16
ENSMUSG00000021763	BC067074	chr13:113293158-113379711	323.816375271529	286.129377041347	806.534972761689	715.462026391279	1177.5957797305	947.822273839558	1808.02688277661	1387.11253110867	931.562527365149	-1.31926144399418	0.256386470400398	84.4101862504048	3.47340183278768e-18	1.8326567655874e-16
ENSMUSG00000033060	Lmo7	chr14:101729956-101934710	195.390617373472	280.21761305289	196.69980167679	293.590702142078	1476.15290185144	1099.83150643647	1038.96508821426	1600.60322849229	772.68143240496	-0.0399568692327403	0.362582708109941	84.4146561666499	3.46573725297646e-18	1.8326567655874e-16
ENSMUSG00000056758	Hmga2	chr10:120361274-120476469	17355.8238530802	21654.7914897202	13474.9232031629	10950.1397015153	3749.01255298383	6514.68139701044	2853.49566481381	3191.97442682744	9968.10528613926	0.675395073945126	0.311542394488396	84.1942827673686	3.8645105125486e-18	2.03170753398075e-16
ENSMUSG00000026418	Tnni1	chr1:135783064-135810989	186.217348952182	157.252922092972	13.157177369685	18.5147289639148	21.6225213792324	11.4964965829596	6.50369382293745	13.8480452356939	53.5766167999471	3.46951522074416	0.553096462958574	83.8954272125974	4.47956401166086e-18	2.34665160439434e-16
ENSMUSG00000031963	Bmper	chr9:23223075-23485200	23.8504978953534	7.09411678614911	15.788612843622	7.93488384167777	184.623067161138	83.0302530991526	460.136337972825	306.965002724548	136.177846540558	0.358815937819602	0.68512010751583	83.616727448278	5.14101339979314e-18	2.68357240384932e-16
ENSMUSG00000020102	Slc16a7	chr10:125219269-125389465	16.5118831583216	9.45882238153215	67.1016045853934	67.4465126542611	71.5206476389994	102.191080737419	226.816322074944	207.720678535408	96.0959439707848	-2.34495512632408	0.469867475151805	83.5495508865948	5.31453719566792e-18	2.76431317681053e-16
ENSMUSG00000041703	Zic5	chr14:122456794-122465677	269.694091585919	284.947024243656	1067.70494354994	999.795364051399	321.011278937835	479.02069095665	230.068168986412	242.340791624643	486.822794242056	-1.89922708789982	0.270947785678049	83.4791647910162	5.50263641858562e-18	2.85203784409236e-16
ENSMUSG00000026235	Epha4	chr1:77367184-77515088	839.354060548013	879.67048148249	8125.21488464896	8646.37842614821	4275.43778502437	8113.97181055104	3463.21696071419	4766.03556861798	4888.65999721691	-3.28641819302573	0.337236661857829	83.4447094526805	5.59712660058545e-18	2.89079764004885e-16
ENSMUSG00000079037	Prnp	chr2:131909927-131938429	133.929718950831	68.5764622661081	394.715321090549	420.548843608922	1035.38611989017	703.841068578971	1183.67227577462	969.363166498572	613.754122082342	-2.00001139495137	0.369440221209771	83.3423144523814	5.88761594206593e-18	3.0301596715166e-16
ENSMUSG00000033207	Mamdc2	chr19:23302608-23448322	25.6851515796113	33.1058783353625	456.554054728069	321.36279558795	65.69919957536	116.242354338814	24.3888518360155	49.6221620945698	136.582556009469	-3.73433673795054	0.490837090058487	83.0563840193381	6.78109037512475e-18	3.47779837840314e-16
ENSMUSG00000026249	Serpine2	chr1:79794196-79861180	1293.43084740186	1055.84104833853	2484.07508739652	2734.88996409827	3826.35464868647	3888.37062205878	3668.89627786459	3562.40963688225	2814.28351659091	-1.15019975745956	0.197017816402713	82.9145055957765	7.27353324807075e-18	3.70445089176048e-16
ENSMUSG00000058756	Thra	chr11:98741810-98769006	436.647576853393	379.535248058977	1009.81336312332	875.482183865114	1848.72557792437	1301.65889089287	2701.47182170265	2061.05073257911	1326.79817437497	-1.20795478091776	0.279881717217436	82.921347799865	7.24898437807941e-18	3.70445089176048e-16
ENSMUSG00000022206	Npr3	chr15:11839895-11907287	284.371321059983	329.876430555934	73.0223344017516	55.5441868917444	44.9083136337904	49.8181518594916	34.1443925704216	57.7001884820579	116.173164931897	2.24236908869619	0.38056915533567	82.8057829828648	7.67495716824696e-18	3.89537272470057e-16
ENSMUSG00000079654	Prrt4	chr6:29169231-29179584	566.907988435707	456.388179908926	94.7316770617318	38.3519385681092	32.4337820688486	52.3729288779271	44.712895032695	20.7720678535408	163.333932225936	2.92138682944171	0.52171418097594	82.5466622222214	8.72325642077996e-18	4.4121629372414e-16
ENSMUSG00000032625	Thsd7a	chr6:12311609-12749410	25.6851515796113	27.1941143469049	24.9986370024015	31.7395353667111	104.786065145511	57.482482914798	486.964074992442	237.724776546078	124.571854736807	-0.0885001899559281	0.543243840429904	82.5036973764685	8.91041494296536e-18	4.49133905097649e-16
ENSMUSG00000047787	Flrt1	chr19:7092013-7105729	1.83465368425795	2.36470559538304	41.4451087145077	108.44341250293	242.00591235987	323.179292832087	153.649766566897	325.429063038806	149.793989411842	-5.15699543770299	0.912377834823501	82.4535387074313	9.13399523350381e-18	4.58826856455596e-16
ENSMUSG00000066113	Adamtsl1	chr4:85514171-86428385	10.0905952634187	13.0058807746067	22.3672015284645	39.6744192083889	103.122794270185	111.132800301943	249.579250455225	165.022539058685	89.2494351076146	-1.3986161483793	0.546060610273805	82.2959198681514	9.87373615092672e-18	4.94293385193833e-16
ENSMUSG00000033542	Arhgef5	chr6:43265581-43289320	248.595574216953	257.752909896751	833.507186369543	743.234119837151	920.620429492702	803.477372297954	854.422775988408	885.120891314768	693.341407426779	-1.64103918987477	0.212933078247189	82.1269292979152	1.07335028595168e-17	5.35506870555759e-16
ENSMUSG00000025375	Aatk	chr11:120007312-120047145	11.0079221055477	3.54705839307455	18.420048317559	29.0945740861518	113.102419522139	86.8624186268058	172.347886307843	159.25252021048	74.2043559462	-1.61476485653068	0.607208630888735	81.9229102900445	1.18717910984286e-17	5.90289599429662e-16
ENSMUSG00000036098	Myrf	chr19:10208271-10240748	1329.20659424489	1113.77633542541	423.661111303856	432.451169371439	334.317445940439	323.179292832087	199.17562332746	313.889025342395	558.707074723496	1.51343014474816	0.283151286413846	81.881719496927	1.21158553030715e-17	6.00389748599501e-16
ENSMUSG00000057113	Npm1	chr11:33152286-33163206	72660.5418381941	64135.5451579787	37220.9969199703	36751.7369933709	27419.020379742	32118.6566757707	22170.2792806659	23781.709684765	39532.3108663072	0.886967175684896	0.187287457265023	81.787709878518	1.2691835604873e-17	6.26814291758507e-16
ENSMUSG00000037820	Tgm2	chr2:158116401-158146436	414.631732642297	307.411727399795	136.17678577624	108.44341250293	81.5002728909529	83.0302530991526	56.0943592228355	61.1621997909813	156.056342915648	1.55465394318939	0.318142848377498	81.637637360585	1.36685637238836e-17	6.7278688826149e-16
ENSMUSG00000040998	Npnt	chr3:132881744-132950291	122.921796845283	143.064688520674	144.071092198051	111.088373783489	252.817173049486	183.943945327354	1133.26864864685	613.930005449096	338.138215477535	0.0518442207889437	0.389614610720619	81.5503018516444	1.4271204104438e-17	7.00100407370893e-16
ENSMUSG00000024544	Ldlrad4	chr18:67933256-68255549	8.25594157916079	1.18235279769152	8.55216529029524	14.5472870430759	61.541022387046	42.1538208041852	289.414375120717	147.712482514068	71.6699309420299	-1.16775854511763	0.791186510493517	80.933614058601	1.93536777370463e-17	9.46265816823317e-16
ENSMUSG00000021359	Tfap2a	chr13:40715301-40738376	90.8153573707686	59.1176398845759	1045.33774202147	1247.09924378369	744.313716708192	941.435331293469	1960.86368761564	852.808785764815	867.723938055328	-3.92842507581029	0.430020498752727	80.8019074735212	2.06546578283061e-17	1.00652000340729e-15
ENSMUSG00000016458	Wt1	chr2:105126528-105173616	113.748528423993	62.6646982776505	0	1.32248064027963	0	1.27738850921773	0	1.15400376964116	22.5208874525978	7.55966691459239	1.54868724091531	80.1793515192242	2.80908597247322e-17	1.36436003457739e-15
ENSMUSG00000029334	Prkg2	chr5:98929772-99037351	116.50050895038	130.058807746067	2.631435473937	2.64496128055926	16.6327087532557	15.3286621106128	14.6333111016093	27.6960904713878	40.7658107359761	5.54649172842845	0.777863796496692	79.7405841856805	3.48882612759582e-17	1.68891424553054e-15
ENSMUSG00000058897	Col25a1	chr3:130180890-130599877	270.611418428048	283.764671445964	1286.11408788671	1351.57521436578	805.023103657575	1154.75921233283	1601.53460389835	2497.26415750346	1156.33080868984	-2.250479381658	0.308494285608154	79.3444804235386	4.24264832797392e-17	2.04707781824742e-15
ENSMUSG00000037206	Islr	chr9:58156267-58204306	42.1970347379329	31.923525537671	336.823740663935	214.2418637253	653.665454002949	319.347127304433	1216.1907448893	677.400212779359	436.47371295511	-2.89243312926753	0.484550003590073	79.2933358584957	4.35117272812497e-17	2.0925574287258e-15
ENSMUSG00000028456	Unc13b	chr4:43058968-43264871	47.7009957907068	56.7529342891929	113.151725379291	117.700776984887	192.939421537766	185.221333836571	288.60141339285	343.893123353065	168.245215570541	-1.14813693847426	0.313372283987859	78.4912735736954	6.46573985686425e-17	3.09932915753219e-15
ENSMUSG00000029246	Ppat	chr5:76913275-76951578	3927.07621115415	3871.02305964203	2133.43631049442	2108.03414060573	1254.93787543314	1686.15283216741	973.928149984884	1134.38570555726	2136.12178562988	0.878517890374359	0.226363277965038	78.4449634844307	6.61529670899711e-17	3.16068964584917e-15
ENSMUSG00000032452	Clstn2	chr9:97444394-98033181	14.6772294740636	18.9176447630643	148.018245408956	231.434112048935	240.342641484545	376.829610219231	154.462728294765	189.25661822115	171.742353739339	-3.50106895047116	0.462086421728986	78.418080101272	6.70369704855342e-17	3.19252689312278e-15
ENSMUSG00000025576	Rbfox3	chr11:118489761-118911597	18.3465368425795	13.0058807746067	149.991822014409	166.632560675233	412.491177080741	371.72005618236	164.218269029171	385.437259060147	210.230445207406	-3.32109928733896	0.50699512774386	78.3408068527071	6.96442449096714e-17	3.30596046710375e-15
ENSMUSG00000057123	Gja5	chr3:96904692-97077416	164.201504741087	96.9529294107045	5.26287094787399	1.32248064027963	7.48471893896506	2.55477701843547	6.50369382293745	9.23203015712926	36.6893757096765	5.14953971116076	0.809939798634672	78.2107993357788	7.42615876644294e-17	3.51377086407049e-15
ENSMUSG00000041757	Plekha6	chr1:133164209-133303435	290.792608954885	469.394060683533	13.157177369685	14.5472870430759	61.541022387046	29.3799357120079	27.6406987474842	70.3942299481106	122.105877605728	4.7857026261395	0.599888898992306	78.1595545577611	7.61645842558367e-17	3.59222547223348e-15
ENSMUSG00000038718	Pbx3	chr2:34171456-34373142	1118.22142055522	1324.2351334145	497.341304574092	423.193804889481	248.658995861173	286.135026064772	527.612161385801	392.361281677993	602.219891052879	1.40488366462932	0.261621962773105	77.3938797175518	1.11155891781103e-16	5.20905629599112e-15
ENSMUSG00000060600	Eno3	chr11:70657201-70662513	1952.07152005046	1222.55279281303	505.235610995903	339.877524551865	441.598417398938	333.398400905828	263.399599828967	248.110810472849	663.28058462723	1.90592504901694	0.338520865512435	77.3992539821508	1.10861355271619e-16	5.20905629599112e-15
ENSMUSG00000018387	Shroom1	chr11:53457204-53467766	22.0158442110954	26.0117615492134	78.9430642181099	84.6387609778962	158.842368593592	118.797131357249	229.255207258545	216.952708692538	116.93210585728	-1.77199794387953	0.388807483120378	77.1257563122076	1.26887822264731e-16	5.92735852541107e-15
ENSMUSG00000034648	Lrrn1	chr6:107529767-107570214	64.2128789490283	53.2058758961183	194.068366202853	121.668218905726	637.864380687356	266.974198426506	1367.4016262726	805.494631209528	438.861272068714	-1.43081210308028	0.49271444400466	77.0164196461382	1.33925027112628e-16	6.23622951646995e-15
ENSMUSG00000027401	Tgm3	chr2:130012348-130050399	0	2.36470559538304	174.332600148326	235.401553969774	14.9694378779301	54.9277058963625	3.25184691146873	9.23203015712926	61.8099850695467	-7.59096064385041	1.2265152140695	76.9731079234746	1.36819395857251e-16	6.35084461529795e-15
ENSMUSG00000013367	Iglon5	chr7:43472903-43490075	98.1539721078004	87.4941070291723	327.613716505156	298.880624703196	705.226851138041	508.400626668658	1030.02250920772	597.773952674119	456.695795004233	-1.75414893370728	0.356744918256111	76.9206042971652	1.40412000660914e-16	6.49704487600723e-15
ENSMUSG00000061859	Patj	chr4:98395790-98719603	192.638636847085	195.0882116191	454.580478122616	445.675975774235	706.058486575704	570.992663620327	1229.19813253518	864.348823461227	582.322676069434	-1.21575533644072	0.277062331536036	76.879648345476	1.43279793293093e-16	6.60889310699083e-15
ENSMUSG00000014602	Kif1a	chr1:93015463-93101951	62.3782252647704	44.9294063122777	97.3631125356688	99.1860480209721	404.174822704113	235.039485696063	630.045339097066	402.747315604764	246.982969404462	-0.866107966966161	0.418800445731868	76.8019422471712	1.48882798213942e-16	6.84580841442666e-15
ENSMUSG00000025780	Itih5	chr2:10153570-10256529	332.989643692818	380.717600856669	174.332600148326	169.277521955792	66.5308350130228	104.745857755854	57.7202826785699	55.3921809427755	167.713315380478	1.05298657420673	0.318553214992601	76.1619895833753	2.04191314500237e-16	9.33046168563699e-15
ENSMUSG00000074971	Fibin	chr2:110360916-110363183	135.764372635088	74.4882262545656	9.21002415877948	3.96744192083889	24.1174276922207	16.6060506198305	517.856620651395	168.484550367609	118.811839287541	3.91442958990148	0.713387366760029	76.1646336614413	2.03924994183212e-16	9.33046168563699e-15
ENSMUSG00000027306	Nusap1	chr2:119618297-119651244	1138.40261108206	1015.64105321701	1986.73378282243	2020.75041834727	2952.30580370288	2810.25472027901	2778.70318585003	2846.92729970473	2193.71485937568	-0.894843409374946	0.17615178778848	76.1299973019531	2.07441371128031e-16	9.4495342599564e-15
ENSMUSG00000022186	Oxct1	chr15:4026382-4155344	1220.04470003154	968.346941309353	3125.48748416867	3102.53958209601	4016.79916391125	3660.99546741802	4767.20757221315	3772.43832295694	3079.23240426312	-1.50813998916956	0.229023545304179	76.0415972062027	2.16693210119342e-16	9.8404210713019e-15
ENSMUSG00000029287	Tgfbr3	chr5:107106569-107289629	501.77778264455	796.905785644083	336.823740663935	222.176747566978	61.541022387046	117.519742848031	47.9647419441637	68.0862224088283	269.099473263452	1.21141511990241	0.427652303691018	75.8665629465669	2.36246717558583e-16	1.06952680652756e-14
ENSMUSG00000054934	Kcnmb4	chr10:116417860-116473878	122.921796845283	75.6705790522572	190.121212991948	175.889925157191	995.467618882353	438.144258661682	972.302226529149	1139.00172063582	513.689917344461	-0.87833398325877	0.433781387125077	75.7055191662775	2.55791602572247e-16	1.15444653123991e-14
ENSMUSG00000024621	Csf1r	chr18:61105571-61132149	16.5118831583216	4.72941119076607	183.542624307105	202.339537962783	385.047207637869	238.871651223716	830.84688588026	333.507089426294	274.424536348389	-4.1396478151074	0.608959737193808	75.6480023873883	2.63157075713208e-16	1.18404539465072e-14
ENSMUSG00000030268	Bcat1	chr6:144993834-145076184	6102.97548068408	5361.96993753103	3597.17229287187	3267.84966213096	2040.83336402447	2585.43434265669	1683.64373841293	1399.80657257472	3254.96067386085	0.739710727085416	0.226945385750775	75.6168733763097	2.67231427218808e-16	1.1987004814818e-14
ENSMUSG00000019124	Scrn1	chr6:54501172-54566489	13.7599026319346	5.91176398845759	8.55216529029524	15.8697676833555	333.485810502777	81.7528645899349	309.738418317396	470.833538013592	154.988028877218	-0.243156656763952	0.776335157065052	75.6063325062438	2.68625322907872e-16	1.20127934036972e-14
ENSMUSG00000074622	Mafb	chr2:160363702-160367065	96.3193184235425	47.2941119076607	210.51483791496	161.342638114115	707.721757451029	378.106998728449	2292.55207258545	919.741004404002	601.699092441151	-1.36870246135336	0.530176773026485	75.4133137664846	2.95474164134238e-16	1.3173297992465e-14
ENSMUSG00000070643	Sox13	chr1:133382302-133424377	1375.99026319346	1936.69388261871	667.726751511513	563.376752759122	496.486356284682	392.158272329844	356.077236805826	428.135398536869	777.080614255003	1.42581127851637	0.280941581587629	75.3189268391594	3.09563941614403e-16	1.37596481684851e-14
ENSMUSG00000027544	Nfatc2	chr2:168476409-168601657	21.0985173689665	28.3764671445964	17.1043305805905	22.4821708847537	80.6686374532901	49.8181518594916	239.010747992951	180.024588064021	79.8229514185826	0.338113186810151	0.511894120635813	75.3046621623832	3.11750977998634e-16	1.38149950008579e-14
ENSMUSG00000024044	Epb41l3	chr17:69075682-69289989	937.508032655814	792.176374453317	619.703054112162	597.761249406392	1743.1078773412	1213.51908375685	3495.73542982888	2494.95614996418	1486.80840643985	0.506743119055719	0.288582402493158	75.2568623087396	3.19192793183204e-16	1.41021683446122e-14
ENSMUSG00000027525	Phactr3	chr2:178118974-178338492	86.2287231601237	70.9411678614911	546.022860841927	267.141089336485	108.112606896162	130.293627940209	30.0795839310857	35.7741168588759	159.324222103295	-2.37359891452906	0.42564445601281	75.2088898469325	3.26840030489629e-16	1.43966653670327e-14
ENSMUSG00000004105	Angptl2	chr2:33216068-33247717	701.755034228667	668.029330695708	2014.36385529877	1949.33646377217	2943.15781388859	2625.03338644244	3484.35396563874	2391.09581069648	2097.1407075827	-1.53280784470222	0.249462822531479	75.0636816451742	3.51121879686872e-16	1.5419927339063e-14
ENSMUSG00000024600	Slc27a6	chr18:58556256-58612773	40.362381053675	44.9294063122777	299.983644028817	253.916282933689	69.8573767636739	104.745857755854	52.0295505834996	39.2361281677993	113.132578449911	-2.70445952090428	0.384736287626278	74.7642003971542	4.07046132280933e-16	1.78225452784977e-14
ENSMUSG00000015243	Abca1	chr4:53030786-53159895	344.914892640495	244.747029122144	407.872498460234	435.096130651998	706.058486575704	549.277058963625	1395.04232502008	1253.2480938303	667.032064408073	-0.511563225784941	0.274084127304539	74.7496612774814	4.0997711707824e-16	1.78974534324513e-14
