gene_id	gene_short_name	locus	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8
ENSMUSG00000024565	Sall3	chr18:80966375-80986578	0.000871794594374827	0.00660316133512931	0.00299386527344851	0.000594592990124248	0.000274812433308749	0.00928599656298989	0.000343598154989331	0.000241135480713116
ENSMUSG00000026235	Epha4	chr1:77367184-77515088	0.00159188866149181	0.00472916726095471	1.8186934011195e-06	0.00107249317921091	8.14442627170756e-05	8.90335474420653e-06	0.00269374284192575	6.34164765345489e-05
ENSMUSG00000032291	Crabp1	chr9:54764747-54773110	0.0024245090582481	0.000254078452625844	0.00811570726877505	0.000198711976609615	3.17233526744418e-06	0.000301823104079405	2.5691600281313e-06	3.75210418998845e-05
ENSMUSG00000040093	Bmf	chr2:118528756-118549687	0.00216925955972771	0.00172012858233425	8.40989180983426e-05	0.00261194831451522	0.00918576407658342	0.00177557234566329	0.00170470828489398	7.2268854968724e-06
ENSMUSG00000025969	Nrp2	chr1:62703284-62818695	0.00179252291694042	0.00362235412967546	0.00095251916269503	0.000554328699168202	0.000135933086157794	0.000419768721456539	0.00219985626904684	0.00093027135642224
ENSMUSG00000052133	Sema5b	chr16:35541361-35664261	0.00220348065321885	0.000671470590235781	0.00644548754497944	0.00365952680092622	0.00147578846465932	0.00044490420409766	0.000106467751477545	0.0001942038268555
ENSMUSG00000030208	Emp1	chr6:135362544-135383173	0.00252126887256843	0.000764046870582183	0.00194790072169758	0.000114038553699078	0.00114517830352338	9.38237607918951e-05	0.00300671401461908	5.51628192209764e-05
ENSMUSG00000027962	Vcam1	chr3:116109948-116129688	0.00247761149573118	0.00125281241158785	0.000506033077568918	4.38970403707058e-05	0.000259511633286504	0.00107602305859049	0.000175821148645878	0.000930687984940256
ENSMUSG00000046743	Fat4	chr3:38886939-39011985	0.00271490745482636	0.00020777444616178	0.00111266207393217	6.93267421923187e-05	0.00041322553423602	0.000129654493198278	0.000513151638476933	1.2170742341875e-07
ENSMUSG00000026494	Kif26b	chr1:178529124-178939200	0.00277545378669783	3.03336390044711e-05	2.39943887262943e-05	4.92542570818211e-05	0.00140279138966904	0.00229847973124134	0.00137849002376516	0.000103449485079067
ENSMUSG00000024940	Ltbp3	chr19:5740903-5758532	0.00244004295802872	0.00128815672365754	4.2183330847756e-07	0.000633660124472502	3.72216267459276e-05	9.00799462768718e-06	0.000104249513105789	1.96306122752875e-06
ENSMUSG00000071192	Wfikkn1	chr17:25877629-25880305	0.00232841929971892	0.00130814441442251	0.000670416437591956	0.00147962849058226	0.000290924535556058	0.00383367561426114	0.000160701526267946	9.14837155580483e-05
ENSMUSG00000059921	Unc5c	chr3:141465215-141834924	0.00104079070167583	0.0063244833943815	1.130646047928e-05	0.000142026038147798	0.000705356229521935	0.000363174362442675	0.000340104936463001	5.98734328552523e-05
ENSMUSG00000036533	Cdc42ep3	chr17:79334024-79355091	0.00225058228972156	0.000775025672560979	0.00506529998008051	0.000369727099351439	5.46694746787158e-05	0.00418848765150618	0.00128348171580514	1.03029606937462e-06
ENSMUSG00000020723	Cacng4	chr11:107732356-107794557	0.00235411607201783	0.00122078632820535	0.000778290139087896	0.000731243661625721	0.000317072348949067	0.00223813573333497	3.04507322839152e-05	0.000473356145197453
ENSMUSG00000004035	Gstm7	chr3:107926333-107931817	0.00259927738390308	0.000265901946506633	0.00139154340010219	9.56887565327399e-05	0.00115079552560003	1.76374493320357e-06	1.61277995390552e-05	2.00131899420377e-05
ENSMUSG00000002985	Apoe	chr7:19696108-19699188	0.00202358000838322	0.00178836598053994	0.000475760989135374	0.000453173537908198	0.00151683910114751	0.0171830482609959	0.00298385060896844	0.000144819024233869
ENSMUSG00000031665	Sall1	chr8:89027234-89044162	0.000586526689395624	0.00604762936297046	0.00289319173994089	0.00937339528878305	0.000127112049756673	0.00527820648264399	0.00317027957560474	3.07309722714245e-05
ENSMUSG00000039410	Prdm16	chr4:154316124-154636873	0.00269069785359774	5.21263983872692e-06	0.000389561347984102	0.000307386190524011	0.00196750331938533	0.000248874599889427	0.000412092893134842	1.80402512864274e-08
ENSMUSG00000015222	Map2	chr1:66175272-66442583	0.00267451489017274	0.00018619936941622	3.86657822193886e-06	3.23223814360411e-05	0.00026728737294517	0.00100368859484284	0.00288170416300828	8.72557508116316e-07
ENSMUSG00000044177	Wfikkn2	chr11:94235955-94242707	0.00235056117620662	0.00123329375465955	0.000272574511026636	0.00104250528704408	0.000558149617636162	0.000882125872024191	1.95050202495703e-05	0.000242072456041554
ENSMUSG00000045608	Dbx2	chr15:95623562-95655960	0.00138316223347179	0.00396868317644042	0.00248455351826024	0.00322191659274603	0.00230361863789625	0.000575355599698715	1.29346768010671e-06	1.81710400848426e-05
ENSMUSG00000038692	Hoxb4	chr11:96318266-96321638	0.00236774652196137	0.00125667010579135	0.000312318748912548	0.000237925630160074	9.53239774506035e-05	9.20953980551716e-06	2.31158878064219e-05	6.56492755716127e-05
ENSMUSG00000024827	Gldc	chr19:30098448-30175418	0.000818040915245559	0.00660398997646296	0.00154801334072747	0.00024363308407668	0.000178169319935076	0.00217206930284387	0.000131931739662436	3.66754331412633e-05
ENSMUSG00000038210	Hoxa11	chr6:52242105-52245810	0.000329587558232663	0.00756591009120016	0.00503246350429618	0.000589968363248918	0.00116915279575369	0.00291857906005636	0.00297067630757482	7.46138210710924e-05
ENSMUSG00000019124	Scrn1	chr6:54501172-54566489	0.00180495873064034	0.00224463111695487	0.00151641368847517	0.00252434078198294	0.00762387958383076	0.000415195705770963	0.00907720172217436	0.000260187390307653
ENSMUSG00000031375	Bgn	chrX:73483601-73495933	0.00237532840644566	0.000204327562109239	0.00467761914844528	0.00099586363310441	0.000158612897713394	0.000749087080285945	0.0011696346033735	0.00019584372301666
ENSMUSG00000061527	Krt5	chr15:101707069-101712898	0.000584047268806674	0.0031609701019655	0.00380363050755711	0.0230299224304794	0.0146428424648801	0.010408197459697	0.000963263556263166	2.8814658377147e-07
ENSMUSG00000027868	Tbx15	chr3:99240380-99354259	7.13540753046427e-07	0.00910522993308526	0.00329067936883283	0.000178807598892853	0.00212617142515588	0.000144465965183577	0.00055239888067686	9.84812646749694e-05
ENSMUSG00000030849	Fgfr2	chr7:130162450-130266263	2.53641986060381e-10	0.00893635215462434	0.00414391061444231	1.82050066877418e-05	0.00163105511909087	0.00141259546116148	0.000297480968351754	0.000256836361415699
ENSMUSG00000006651	Aplp1	chr7:30434981-30445535	0.00254396857417149	0.000318771367787275	0.000522922438643603	0.000576449839160702	8.40851922527817e-05	2.29692277517739e-05	0.00256660746481038	6.81399232807587e-06
ENSMUSG00000074934	Grem1	chr2:113746163-113758646	0.000543547388795986	0.00698556023022189	0.000833995767508235	5.05209929571438e-05	0.00469163186128482	0.000193845091273319	0.0274118459454049	0.000196070811068302
ENSMUSG00000031548	Sfrp1	chr8:23411501-23449632	0.00133285096267995	0.00468110482667484	3.50048221735993e-07	2.27771381036108e-05	0.00091033563670475	0.00112672156828489	0.000497042012612711	0.000155215708753693
ENSMUSG00000056427	Slit3	chr11:35121223-35708507	0.00167235574401906	0.00321333015338071	0.000839364025581991	4.54368289458142e-05	0.000103969109873799	0.000608030114421362	0.000290080330529662	0.0006103605092276
ENSMUSG00000031428	Zcchc18	chrX:136993154-136998472	0.00246837147426634	0.000160073438987772	0.0015302172417116	3.07501203836434e-05	6.06421340428908e-06	0.000274878599082936	5.652731184281e-05	3.49404318794194e-05
ENSMUSG00000007888	Crlf1	chr8:70493157-70504081	0.00114303460508463	0.00251606928723807	0.0141278135886529	0.000707765800306691	0.000288305781944513	0.000145442780283635	4.96140199886848e-06	2.92925013990966e-07
ENSMUSG00000040289	Hey1	chr3:8663358-8667256	0.0006784207332384	0.00683513591565496	0.000350310093843665	0.000233157087203381	0.000374329121540708	0.00139409221085895	5.43167036996678e-05	0.000478434926382553
ENSMUSG00000089809	Rasgef1b	chr5:99217425-99729062	0.00235890906802832	0.000555262222935312	0.000638445090264522	0.000283839726135059	0.00111028493421599	2.75611430738324e-05	0.00102966322774401	5.85675164343801e-05
ENSMUSG00000026208	Des	chr1:75360328-75368579	0.00223434225436609	0.000982405325663394	1.90842285147131e-05	0.00057473971074397	6.27835199078589e-06	0.00201187215209451	0.00022567325211226	4.86456354473931e-06
ENSMUSG00000068859	Sp9	chr2:73271924-73277471	0.00174130433397891	0.0028301302307897	2.43143741338456e-07	0.000559582194477847	0.000527524888015358	8.83984051974978e-06	0.000357397413180891	1.22631154661423e-05
ENSMUSG00000038236	Hoxa7	chr6:52214497-52221854	0.00230749885830524	0.000820398104419868	7.89494205753415e-05	1.65471676542086e-05	9.13998505462682e-05	0.00032674860455965	3.84913563203324e-05	0.000216307800930857
ENSMUSG00000020696	Rffl	chr11:82802448-82871210	0.002214775796393	0.000826488868638498	0.000875530780820477	0.00023067390136964	0.00244094216594452	0.000675348847255172	9.79923388493101e-05	0.000210825873040363
ENSMUSG00000067578	Cbln4	chr2:172036232-172043466	0.000807088170302131	0.000960268976785101	0.0200081060071784	0.00866487671143881	0.00547549786759755	0.00322791931800866	0.00863335319948698	0.000930689875118595
ENSMUSG00000047793	Sned1	chr1:93235840-93301065	0.00181649828891152	0.000486041954674687	0.00899603436196445	0.000481563905298051	0.00615695683500027	0.000724352324410209	0.000664036933854204	0.000284967608002411
ENSMUSG00000041324	Inhba	chr13:16011850-16031621	0.00128662149386363	0.00358078373444057	9.02678176002978e-05	0.00561248401840672	0.00506328802694002	0.000672248895445804	2.52999347745143e-06	4.68054787875655e-05
ENSMUSG00000024900	Cpt1a	chr19:3323300-3385732	0.00250439524894716	1.22860923189265e-05	0.000128150024658421	6.75487973021494e-05	0.000120501963044141	6.33410436709332e-05	1.12225284274009e-06	0.000161482083376158
ENSMUSG00000002602	Axl	chr7:25757272-25788705	0.00218558377778379	0.00105378437536843	6.37228048057753e-05	0.000608020117670261	1.41440002427047e-05	1.52548303552385e-08	0.000649777128844165	0.000282381345829802
ENSMUSG00000045636	Mtus1	chr8:40990913-41133726	0.000191217947201808	0.00803609563909756	0.00101898958182271	0.000398216832549932	0.00175433462544617	0.000258816708659193	0.00174440249600639	0.000142248702158049
ENSMUSG00000074227	Spint2	chr7:29256340-29281912	0.00198280765702583	0.00143194558534628	0.00125153739583329	1.74419691127349e-05	0.000140495775846366	0.002587648110625	0.00244436587292204	0.000130872367122853
ENSMUSG00000038721	Hoxb7	chr11:96286622-96290162	0.00189615991616461	0.00199449028771853	0.000324705629048009	0.000393185598930046	0.000109062613722752	0.000243546131399939	4.82680827022443e-05	5.31006585913867e-08
ENSMUSG00000061535	C1qtnf7	chr5:43515537-43618803	0.00190138537410501	0.00194670012857849	0.000546177824551142	0.000165066503404368	0.000238486038298238	7.51555258881349e-06	0.000192538192796266	0.000305358362113275
ENSMUSG00000020812	1810032O08Rik	chr11:116671668-116675798	8.18126936818212e-05	0.000632676762311345	0.030567580723688	0.0181592319333645	1.36185704469436e-06	0.000576837485758263	0.00851249623309231	4.90349955007351e-05
ENSMUSG00000032332	Col12a1	chr9:79598990-79718720	0.000597767442560685	0.00432283799612059	0.00743833818496295	0.00929466949415696	5.98106018206212e-05	5.53293495345342e-05	2.60264911538766e-05	0.000119685787628338
ENSMUSG00000069833	Ahnak	chr19:8989283-9076919	0.00206149598913979	0.00119748094867717	0.000830205618129661	5.06917938247751e-06	5.03502288015928e-05	0.00139295887175016	0.000526969456884317	6.04205723663223e-05
ENSMUSG00000033060	Lmo7	chr14:101729956-101934710	0.00170110664504453	0.000784367787392634	0.00778841440187808	0.00336776656653565	3.27933178657927e-06	0.000531722693241842	0.00381630937966779	0.000942948374340792
ENSMUSG00000074971	Fibin	chr2:110360916-110363183	0.000131784756956114	0.00715166744867094	0.00170288186082889	0.00659348160752351	1.06294829717984e-05	0.00537170954391238	0.000520990048079023	7.29641903427901e-05
ENSMUSG00000030707	Coro1a	chr7:126699772-126707787	0.00220888305830455	0.000571578504204659	0.000724252653780664	0.000161690131096268	0.000557616959083703	6.38490023391898e-06	5.34484790116694e-05	8.10869306629101e-05
ENSMUSG00000030579	Tyrobp	chr7:30413759-30417582	0.00215119653983729	3.34479218008975e-06	0.00116875875902853	0.000617717223545414	0.00903931563831915	0.00310978260020926	0.00321050952995565	1.95129582959754e-06
ENSMUSG00000068735	Trp53i11	chr2:93187547-93201759	0.00233426960347167	7.25124208833769e-05	0.000609052725566911	8.36762372559833e-05	0.000290709031728217	0.000785496829832059	0.000509650134717441	4.59137872532068e-05
ENSMUSG00000036295	Lrrn3	chr12:41451667-41486431	0.00183648054261253	0.000546522496560004	0.00430178888014034	0.00505937026754779	0.00214236432034665	6.57580639766907e-05	4.46153986881073e-05	0.000164360044069695
ENSMUSG00000001663	Gstt1	chr10:75783812-75798584	0.00158555400810031	0.00261871866534231	0.00103135079752807	0.000509683642455298	0.00069893885658443	0.00068723351761134	4.56194525360772e-07	1.39112378795032e-07
ENSMUSG00000031673	Cdh11	chr8:102632094-102785642	0.00222490749783	0.000477226545734595	8.76053996636128e-06	5.61818955246635e-05	0.000461402843654419	1.87383648075284e-06	0.000183817367908078	1.29157955872338e-08
ENSMUSG00000066687	Zbtb16	chr9:48654296-48836222	0.00216791705209853	1.18471106769603e-05	0.000148050904991929	0.00120333320321045	0.00898735537076899	0.00137420944237701	5.35611137848608e-06	9.10834339422396e-05
ENSMUSG00000015852	Fcrls	chr3:87250757-87263738	0.00181401751827077	0.00134605486260213	0.000543647526404727	0.000121554308413303	0.00788557310798195	0.000194706144198199	0.00741709540478307	1.69150160138308e-05
ENSMUSG00000019866	Crybg1	chr10:43950635-44148853	0.00163113366414976	0.00247661675121365	8.13901641523111e-05	1.13313727834802e-05	0.00270877880488858	0.000136966879201512	0.000840615077554951	2.49123666806542e-06
ENSMUSG00000018973	Hoxb1	chr11:96365751-96368256	0.00193681798012098	0.00138605421039161	0.000519434818471314	2.44440299040889e-05	0.000118991485244533	0.000734694276672351	9.38054027814522e-05	9.86464254438148e-06
ENSMUSG00000055639	Dach1	chr14:97786852-98169543	0.00157143700364081	0.00216452519655868	0.00351628645658444	5.39867678111511e-05	0.00014141087991496	9.09233602724962e-05	0.000598687867737986	0.000114043276851231
ENSMUSG00000061762	Tac1	chr6:7554878-7562977	0.00163122029683002	0.00142102865874421	0.00158541614445702	4.28084928855001e-05	0.0162851479598621	0.000290360266177643	0.00369386584652983	0.000139197186951881
ENSMUSG00000001768	Rin2	chr2:145784733-145887616	0.00142735654835137	0.00267073236004547	0.00297178525390975	8.19106935677094e-05	0.000160154782005757	0.000116974221495821	0.000257764750418882	2.91285402834e-05
ENSMUSG00000090077	Lime1	chr2:181380077-181383628	1.52354292856014e-05	0.000663769114465609	0.0328333959880676	0.0116332819077403	0.00140706418079329	0.000323788660600517	0.0044621138179345	3.96138154460492e-06
ENSMUSG00000000942	Hoxa4	chr6:52189670-52191753	0.00209063307354138	0.000587051240539982	0.000428220504078178	2.47602586272266e-05	0.000951317076708846	0.000793917324680161	0.0047316951542359	0.000114364922586151
ENSMUSG00000037813	D630003M21Rik	chr2:158182532-158229222	0.00203223615598121	0.000721400722147647	0.000543610126056906	0.000865031970392455	0.000503642306169698	0.000760138728539746	0.0010042112822157	6.98497141975711e-05
ENSMUSG00000000120	Ngfr	chr11:95568817-95587735	0.000510051922893415	0.00473124566064267	0.00524769944376773	0.003192831629867	0.00790609964235263	4.32254624127016e-05	0.000378045267206392	0.000116150429064709
ENSMUSG00000019970	Sgk1	chr10:21882183-21999903	0.00118901086918077	0.00320898503316948	0.00264916654774091	0.0013988375392629	0.000265329021257788	0.00226094497626921	0.0031155901960346	6.7840993096865e-05
ENSMUSG00000040212	Emp3	chr7:45918022-45921404	0.00213005767605885	0.000186133928761626	0.0015099111011549	7.17158965677167e-06	4.89608055808502e-05	0.000651681176237085	0.00512485726914249	4.16109782055641e-05
ENSMUSG00000034435	Tmem30b	chr12:73543401-73546392	0.000545762449702469	0.000177509894667019	0.0167301267825731	0.0218290854752693	0.00454892991828817	5.4436261454493e-08	0.011884170487882	0.000403625736777346
ENSMUSG00000001506	Col1a1	chr11:94936223-94953042	0.00089336315163021	0.00391161690299357	0.00449745508344345	0.00030462463737061	0.00412775255783685	0.000394709982765323	6.45590639356297e-05	0.00106158557548017
ENSMUSG00000028527	Ak4	chr4:101419276-101466995	0.00202774164203812	9.38895797785634e-06	0.00364943851339578	0.000794353761998857	0.000167782841197966	0.00114457127557618	0.000668815604915744	0.000189949652846372
ENSMUSG00000027500	Stmn2	chr3:8509359-8561606	0.000947074072766781	2.66585949579175e-06	0.00894858999367466	0.0231821787598867	0.00553794492872434	0.00166358308468526	3.7823630032955e-05	0.000818937950076592
ENSMUSG00000022564	Grina	chr15:76246763-76249904	0.0021828602295694	8.28003148961408e-05	0.000650808986492141	9.89686695023439e-05	2.53847542230861e-08	4.66349232795745e-05	0.00115451886412732	3.86005091941773e-05
ENSMUSG00000035305	Ror1	chr4:100095790-100444765	0.00142262699678362	0.00287226391138256	5.7117454151342e-05	0.00049853694694357	7.40304595097339e-05	0.000104398832007348	0.000128464358875731	3.66283584043776e-05
ENSMUSG00000038253	Hoxa5	chr6:52201753-52204587	0.00180943706989925	0.000380207682925759	0.00441991974796062	0.00175835283838389	5.71492397280859e-06	0.00161067548934484	0.000669123564927882	4.0909259734595e-05
ENSMUSG00000046719	Nxph3	chr11:95509844-95514570	0.00175078177502815	0.000971235500077841	0.0010760993339805	0.00376259960028385	0.000344246683215737	0.000264561832400602	0.00103820261077703	9.64274605944679e-05
ENSMUSG00000037493	Cib2	chr9:54544793-54560218	0.00205414618805477	0.00032826134917701	0.000514231844506172	0.000849983914258051	2.76305447008138e-06	0.000287035429085808	0.000463123041142929	9.21628892363685e-05
ENSMUSG00000058297	Spock2	chr10:60106218-60135198	0.00215289664799083	5.45450803204286e-07	0.000353558352463021	0.000828704065574497	6.02488519924671e-05	0.000158350810502033	8.57552942882543e-06	0.000214119308924625
ENSMUSG00000024621	Csf1r	chr18:61105571-61132149	0.00210021826745857	5.28297276077617e-05	0.000970527730374979	0.000197016747045751	0.00159712367631004	0.000287843495640295	0.000926305140072561	1.43234414203653e-05
ENSMUSG00000022636	Alcam	chr16:52248995-52454074	0.000144936111719997	0.00524692578154901	0.00981715129910595	0.00173976335102844	0.00245335412032514	0.0015541011282556	0.000281885777145192	0.00111665545730546
ENSMUSG00000032327	Stra6	chr9:58079309-58153996	1.04196878282082e-05	0.00761440781593401	0.000304822812980726	0.00113288968164995	0.00179231170143904	0.000213486507047659	0.00276277327731932	1.73576503667108e-06
ENSMUSG00000070407	Hs3st3b1	chr11:63885791-63922290	0.00109479854609335	0.00285753542534959	0.000205407180382095	0.00432221663660705	0.00785923810285072	0.00174168964169931	0.00718050805904685	3.68678428438406e-05
ENSMUSG00000004661	Arid3b	chr9:57790352-57836793	0.000723309116056554	0.00519146849505954	0.000134182372225544	5.08084969226198e-05	0.00148637363066451	0.000385339110116707	9.17877209477455e-05	0.000190785455616915
ENSMUSG00000060938	Rpl26	chr11:68901582-68904534	0.000170752803667542	6.63054068385343e-05	0.0188331053419248	0.00163916756283215	0.0171468555441122	0.0388980245606431	0.0750713315530907	0.000246452945698577
ENSMUSG00000019838	Slc16a10	chr10:40033531-40142255	0.00182663631678745	8.01416349191739e-07	0.00586416257088381	5.38412327105847e-06	0.000238822024845684	0.000272726775056937	0.000363176150874171	5.85255412356545e-06
ENSMUSG00000000901	Mmp11	chr10:75923221-75936496	0.00168377396425114	0.00153540160028258	0.000331540758524188	2.54535805811336e-05	0.000243869906808453	0.000236080519297634	5.31213550113084e-07	0.000233299474880757
ENSMUSG00000062380	Tubb3	chr8:123411423-123422015	0.00188654170732752	4.3196550366598e-05	0.00108194668502723	0.00195895183846735	0.00575705966529996	0.000459490562305118	0.00574403179696067	4.35885287361024e-05
ENSMUSG00000013367	Iglon5	chr7:43472903-43490075	0.00208963745309618	2.36080798337773e-05	5.49552884003308e-05	0.000133102580325299	0.000796756357676987	0.000584001920687954	0.00101228937124939	2.82384509692774e-05
ENSMUSG00000043079	Synpo	chr18:60593972-60648319	0.00168815449308531	0.00110982439967476	0.00159849402419451	0.000183460299190596	0.00174985058536497	6.50738637770192e-05	0.00198352801015655	0.000275446208751313
ENSMUSG00000035967	Ints6l	chrX:56454876-56507840	7.47022564296699e-05	0.00153582358998408	0.0193935604567312	0.0174493072253882	0.000555747754424846	0.000154368865912405	0.0070977770611	0.000109379994575204
ENSMUSG00000031963	Bmper	chr9:23223075-23485200	0.00141371583241431	0.00237502177655179	9.98529552215957e-06	7.42702331060585e-05	0.000943336614222101	0.000356851597552398	0.00204913049576095	3.49092074051345e-07
ENSMUSG00000014603	Alx3	chr3:107595030-107605776	0.00174543562728491	0.000206348354066468	0.00504873383135786	0.000396927481446545	0.000107814289694709	0.000528354577364475	0.000204016428357572	0.000344881818681638
ENSMUSG00000033016	Nfatc1	chr18:80606204-80713071	0.00188231549043953	2.02060686741359e-05	0.00119499796479059	0.00270901917165173	0.000661403554639895	0.00178248787373469	0.00255395991960366	0.000466008495920739
ENSMUSG00000054196	Cthrc1	chr15:39076931-39087121	0.000910109075962881	0.00370415784197736	0.000309801855904258	0.00293303988692835	0.000662216812915419	0.00304159758282341	0.000372958755660735	1.19384289269501e-05
ENSMUSG00000028782	Adgrb2	chr4:129984869-130022633	0.00139822008353864	0.00239900611004532	6.40149137521628e-05	3.20265168858211e-07	0.000490957573061455	0.000127014324619588	0.0012768359885483	4.60399499963412e-06
ENSMUSG00000039154	Shd	chr17:55970466-55976620	0.00201840831930889	6.16205405187325e-05	0.000132387976165315	4.48568522399891e-05	0.000389994351249209	0.000895852548237193	0.0027238116421012	5.86598685855935e-05
ENSMUSG00000032083	Apoa1	chr9:46228579-46230466	0.000639934235463237	0.000597717343825251	0.00264526153950193	0.001165757525665	0.000229816020087669	0.105495027207864	0.00218923672472378	6.64120495020278e-05
ENSMUSG00000054252	Fgfr3	chr5:33721673-33737068	0.00129661023133529	0.000878360741761643	0.0087869548610708	6.34225973981605e-07	0.00454412704936388	0.000161058834283247	7.26759498489839e-05	0.000129621524641285
ENSMUSG00000058756	Thra	chr11:98741810-98769006	0.00202256823955701	9.7845221512821e-05	5.83189891473388e-07	5.33427440531248e-05	8.80514673654755e-05	4.97912367646795e-05	0.000224933346700737	0.000174791399339415
ENSMUSG00000008575	Nfib	chr4:82290172-82705750	0.00164865198788103	0.000819708767571308	0.00046346445272538	0.00414434878699981	0.00127144707037893	0.000384615292296042	0.000499094258238383	2.08996425608688e-07
ENSMUSG00000001493	Meox1	chr11:101877509-101894374	0.00135847777264107	0.00226783484426571	0.00014388583109996	0.000794328905560804	0.000790280083135955	0.00270066987095906	4.18035564590008e-05	0.000171827680718559
ENSMUSG00000025978	Rftn2	chr1:55170158-55226782	0.00190949738220548	0.000190676418470458	0.000876333433222451	0.000731398874256357	0.000254749847337491	0.00036135567073472	0.00133788404706784	3.46059376409682e-05
ENSMUSG00000024245	Tmem178	chr17:80944631-81001816	0.0019766439100718	6.98715570237293e-05	4.0751190653659e-06	0.00097513271881517	0.000524588032101443	0.000553381743667137	5.95831811193331e-05	1.67589107747774e-05
ENSMUSG00000048126	Col6a3	chr1:90765922-90843971	0.00163824934392729	0.000881974133432309	0.000839926864006467	0.0027882114943317	0.000276579514907842	0.000113011372348965	0.00542330112796765	2.35968872521801e-05
ENSMUSG00000042607	Asb4	chr6:5383385-5433022	0.000727581032206795	0.00461534205689147	3.81068441235028e-05	0.000915582189751818	0.000906989241025875	0.000117146007864825	0.000316221444732782	3.57256940147736e-05
ENSMUSG00000032246	Calml4	chr9:62858079-62875921	0.000103089702659754	0.00644632671780052	0.0002847936498731	0.00304999076241576	0.00193802697555659	0.00225740571101264	0.00174655575533545	4.14615920425515e-05
ENSMUSG00000020340	Cyfip2	chr11:46193849-46312859	0.00171000722832045	0.000865603288298987	0.000846910279742908	0.000917671486457088	0.000114107035426613	0.000582923653331814	0.00134539882951718	3.20830595557299e-06
ENSMUSG00000045545	Krt14	chr11:100203161-100207548	0.000537174105831853	0.000252227613277601	4.83799182831599e-06	0.0309290294109027	0.0175537540271045	0.0116492078836972	0.0166626668868672	3.39015834299462e-05
ENSMUSG00000032717	Mdfi	chr17:47815327-47834691	0.00185001926038652	3.51898545705787e-07	2.59233810466948e-05	0.0045465251394749	4.74179708351338e-08	0.00196020648377574	0.00112077591990023	5.55755749991611e-05
ENSMUSG00000024112	Cacna1h	chr17:25374284-25433783	0.00179994797178174	0.000456059471102653	0.00119624566918165	0.000396525792646471	0.000899463822220605	0.000189749686549095	0.000275812548188229	2.43836293148497e-05
ENSMUSG00000053522	Lgals7	chr7:28863852-28866284	0.00123050513922243	0.00239356706995279	0.00104901197118455	0.00127629777189249	0.00180436173686429	0.000325720666108502	0.000755520134558151	7.30677908354036e-06
ENSMUSG00000034168	Irf2bpl	chr12:86880700-86884798	0.00195925746213492	4.13885401904796e-05	0.000418850395818479	2.91455675693547e-05	0.000279540888120547	0.000760031176575094	0.000631990664058152	3.56846541519718e-05
ENSMUSG00000025219	Fgf8	chr19:45736797-45742915	1.35392712212456e-05	0.00519418105480318	0.00535833350349217	0.00793977398149404	2.19269458156062e-05	0.00189270800532605	0.000759085345777693	8.35795877905931e-05
ENSMUSG00000032334	Loxl1	chr9:58287737-58313186	0.00131221104912391	0.00176227564987901	0.00313363216369796	0.000130940943528734	0.00109272589630535	7.13771124717947e-07	0.00276595095895572	7.33962470322245e-06
ENSMUSG00000022454	Nell2	chr15:95075229-95528559	0.000638304485652366	0.00372463651872591	0.00411755418592989	0.00321922955309893	0.00086404177688632	7.29299948298252e-05	0.000204083324762579	3.63972834339757e-05
ENSMUSG00000019880	Rspo3	chr10:29452415-29535867	0.000380154780317114	0.00445334892958589	0.00293745419647627	0.00599643517239884	0.00218967920890374	0.0012343128632103	0.000242254267561473	2.10735049561567e-05
ENSMUSG00000028063	Lmna	chr3:88481147-88509956	0.00157602129712893	0.000896950162631242	0.00292534033831553	0.000211022129628553	0.000388760859224611	7.40375219507717e-06	0.000128464979155389	6.98443388363966e-05
ENSMUSG00000056758	Hmga2	chr10:120361274-120476469	0.00169734663510311	0.000898142242790565	2.08494008486479e-05	0.000869360224193207	1.47584591357377e-05	0.000320518136474884	0.00170687706363998	1.24289641165075e-05
ENSMUSG00000042589	Cux2	chr5:121856365-122050102	0.00181685743992438	0.000223660604155025	0.00146035352624061	0.000139672767293024	0.00102894735920392	5.10054079501908e-05	0.00179488867999522	4.29269142032625e-05
ENSMUSG00000030351	Tspan11	chr6:127887588-127953977	0.00168402901558918	0.000979508280849764	0.000224907634321218	0.000179639782275283	2.9465182463685e-05	0.000165169286422221	0.00140503165037442	6.02469929613653e-05
ENSMUSG00000027547	Sall4	chr2:168748331-168767201	0.00128372118793766	0.00224755791591093	0.000554695908616593	4.68854147683354e-05	0.00188167819489452	0.00187997705817249	0.000511219240382638	2.35700365074878e-06
ENSMUSG00000039883	Lrrc17	chr5:21543562-21575904	0.00155822384110904	0.00091965884159401	0.00155196776395264	0.00206727736497917	0.000619236424190833	0.00084518842610413	9.94944815227495e-05	0.00016640894754385
ENSMUSG00000079277	Hoxd3	chr2:74711926-74748271	0.00167889860754441	0.000113225197142714	0.00139341073461696	0.00196659048522945	0.000998425816242337	0.0108220379049635	0.000754420543412424	3.89107541166379e-06
ENSMUSG00000025576	Rbfox3	chr11:118489761-118911597	0.00158000881358239	0.000383548037560709	0.00327967721830568	0.00284799470221425	0.00103094144604494	0.000191881088819737	0.00117434013602819	9.16932819263475e-05
ENSMUSG00000028211	Trp53inp1	chr4:11156430-11174379	0.00172996138175405	0.00014922619315878	0.00194500626123998	0.000595248689508808	0.00446443884548948	0.000598271587052004	8.649548898122e-05	0.000445484118142781
